Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1985","1985","1000 An","391563","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1986","1986","1000 An","427338","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1987","1987","1000 An","478815","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1988","1988","1000 An","485448","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1989","1989","1000 An","513814","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1990","1990","1000 An","558279","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1991","1991","1000 An","560466","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1992","1992","1000 An","579432","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1993","1993","1000 An","578089","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1994","1994","1000 An","593904","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1995","1995","1000 An","622663","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1996","1996","1000 An","636126","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1997","1997","1000 An","640941","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1998","1998","1000 An","630784","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","1999","1999","1000 An","618453","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2000","2000","1000 An","643882","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2001","2001","1000 An","646965","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2002","2002","1000 An","652114","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2003","2003","1000 An","625650","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2004","2004","1000 An","617738","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2005","2005","1000 An","610448","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2006","2006","1000 An","598746","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2007","2007","1000 An","629947","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2008","2008","1000 An","638177","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2009","2009","1000 An","604030","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2010","2010","1000 An","588838","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2011","2011","1000 An","592806","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2012","2012","1000 An","618085","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2013","2013","1000 An","589305","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2014","2014","1000 An","594129","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2015","2015","1000 An","599941","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2016","2016","1000 An","624346","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2017","2017","1000 An","611764","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2018","2018","1000 An","576657","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2019","2019","1000 An","567414","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2020","2020","1000 An","563042","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2021","2021","1000 An","539063","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2022","2022","1000 An","523416","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2023","2023","1000 An","521969","E","Estimated value",""
